productId,sku,name,categoryId,ok,enriched,missingCount,missingIds,issueCodes,blockHints
"cmnwcsdj200ddvs4wtal9istl","ML-MLB3284358195","Lente P/lanterna Traseira Ford F-100/f-250/f-600 Vermelho","MLB63772","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsizu00e5vs4wbs5amy19","ML-MLB3455455078","Gargalo Tanque Combustível Escort 86 Original Usado","MLB270896","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsjry00e9vs4wu43djgmu","ML-MLB3498029726","Módulo Ventoinha Renegade Toro 00552682710","MLB269575","yes","3","0","","",""
"cmnwcskk000edvs4wfpvbomcw","ML-MLB3284992285","Gargalo Tanque Combustível De Escort 86 Original Usado ","MLB270896","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsfvc00dpvs4wrwg42ksj","ML-MLB3472367734","Maçaneta Interna L.d Original Fiat Uno Vivace - 100180497","MLB428983","yes","3","0","","",""
"cmnwcsgnd00dtvs4wich4z8cc","ML-MLB3452183518","Lente P/lanterna Ford F-100/f-350/f-600 Vermelho","MLB63772","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcshfi00dxvs4w63hpd0du","ML-MLB3290658857","Maçaneta Interna Fiesta/ecosport  Esquerda Preto","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsi7s00e1vs4whu5iaomg","ML-MLB3286049817","Farol Ford Ka Esquerdo Fume 2008 A 2013","MLB7863","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcslbz00ehvs4w1m9ziazz","ML-MLB3505558854","Maçaneta Interna Jac Motors J3 10/13","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsm3y00elvs4w4slrkche","ML-MLB3285019653","Gargalo Tanque Combustível Escort 86 Original Usado","MLB270896","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsmw600epvs4wvabhm1tt","ML-MLB3504817808","Maçaneta Interna Fiat Palio 98/12","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsnob00etvs4wp7vb8kmx","ML-MLB3286164549","Farol Hilux Esquerdo 2005 A 2008 Com Detalhe  Esquerdo","MLB7863","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsq4x00f5vs4wkykjtnn9","ML-MLB3456121196","Farol Ford Ecosport 2006 Lado Direito Original Fom Detalhe Direito","MLB7863","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcst9o00flvs4w9543eigv","ML-MLB3637751550","Maçaneta Interna Gm Celta/prisma ","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsu1p00fpvs4wc616zp7h","ML-MLB3319910169","Maçaneta Interna Dianteira Direita ","MLB428983","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwcsutu00ftvs4w1tbe24o2","ML-MLB3638553018","Maçaneta Dianteira Esquerda Peugeot ","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsvly00fxvs4wrss0qnz6","ML-MLB3638638262","Esse Maçaneta Dianteira Renault Fluence Lado Esquerdo ","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsogu00exvs4wqy22zqpb","ML-MLB3499167294","Sonda Lambda Kwid 18/ Sandero Logan 17/ 1.0 12v 226a40319r","MLB192358","yes","3","0","","",""
"cmnwcspcw00f1vs4wbt9bjsuq","ML-MLB3284427919","Farol Honda Fitl 2009/2011 Lado Direito Original Com Detalhe Direito","MLB7863","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsqx500f9vs4w3o6j8bgt","ML-MLB3321235671","Maçaneta Interna Direita Gm Celta ","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsrpf00fdvs4wdxibjw1t","ML-MLB3519529426","Sonda Lambda Vw Jetta Audi 04c906262","MLB192358","yes","3","0","","",""
"cmnwcsshn00fhvs4webkmp9e7","ML-MLB3297019637","Sensor Map Bosch 0261230235 Vw Saveiro Gol G5/g6 2013","MLB192362","yes","3","0","","",""
"cmnwcswe200g1vs4wj42arha4","ML-MLB3525268890","Alternador Fiat Palio Strada Uno Sem Ar 1.0 8v Ms1214021690","MLB47131","yes","3","0","","",""
"cmnwcsx6700g5vs4wzez1g8co","ML-MLB3299118949","Coletor Admissão Fiat Argo/mobi/novo Uno","MLB47110","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsxy500g9vs4wgkb7s5y4","ML-MLB3591633264","Maçaneta Vw Dianteira Direita ","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcsyq500gdvs4w1z2590h7","ML-MLB3317221095","Maçaneta Fiat Strada Lado Direito","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcszi600ghvs4w88mkxsiy","ML-MLB3319483921","Maçaneta Interna Direita Gm Celta/prisma ","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct0ad00glvs4w1vbresn0","ML-MLB3546371048","Carcaça Válvula Termostatica 206 Clio Logan Sandero 1.0","MLB63788","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct16p00gpvs4w13cu8ixp","ML-MLB3637688006","Maçaneta Interna Esquerda Gm Celta/prisma","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct1yy00gtvs4wa3zxbkv4","ML-MLB3298129251","Farol Lado Direito Toyota Yaris Original Com Detalhe Direito","MLB7863","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct2r200gxvs4wffcyy0b1","ML-MLB3638796248","Maçaneta Gm Chevette","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct3j800h1vs4w2e74ggba","ML-MLB3546610556","Kit Embreagem Luk Renault Sandero 1.0 16v 2011","MLB194753","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct4bf00h5vs4w8fe42anx","ML-MLB3637834986","Maçaneta Interna Esquerda Gm Celta/prisma","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct53i00h9vs4w9i9jfcxp","ML-MLB3546498368","Polia Virabrequim Peugeot 206 1.0 036886 Original Cx662","MLB193934","yes","3","0","","",""
"cmnwct5vm00hdvs4ww3op8yi7","ML-MLB3525057214","Sonda Lambda Fiat Argo Cronos Uno Mobi 1.0 1.4 55266800","MLB192358","yes","3","0","","",""
"cmnwct6nq00hhvs4wd52gj9zp","ML-MLB3333477939","Paralama Esquerdo Strada Adventure Usado Original","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct7fv00hlvs4wfb8cnnwx","ML-MLB3347382975","Paralama Direito Kia Cerato 2009/13 ","MLB101764","no","2","2","MODEL|PART_NUMBER","missing_attribute|missing_attribute","Preencha o modelo do veículo antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwct87z00hpvs4wy81mwr3d","ML-MLB3688037772","Paralama Honda Fit 2015/2018 Lado Direito Original ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwct90300htvs4wjpgeyifh","ML-MLB3690092788","Paralama Fiat Palio08/11 Lado Direito Original Usado ","MLB101764","no","2","2","MODEL|PART_NUMBER","missing_attribute|missing_attribute","Preencha o modelo do veículo antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwct9s600hxvs4wllwc16gy","ML-MLB3329902545","Lanterna Traseira Esquerda Uno Vivace Com Detalhe  Esquerdo/motorista","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctake00i1vs4wsf7kl04r","ML-MLB3692063824","Paralama Fiat Palio Dualogic Lado Direito Com Detalhe ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctbck00i5vs4wxxct2nt7","ML-MLB3348631381","Paralama Nissan Livina 09/12 Lado Direito Original Usado","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctc4q00i9vs4wx1gx0m3b","ML-MLB3348612243","Paralama Honda Hrv 15/20 Direito Original Usado C Detalhe","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctd0u00idvs4wqfeuihr9","ML-MLB3333681311","Paralama Direito New Fiesta 2013 A 2019","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctdsp00ihvs4w6jw964lq","ML-MLB3712874360","Paralama Nissan Livina Lado Esquerdo Original Usado ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcteks00ilvs4w1lz64758","ML-MLB3345084877","Paralama Sprinter Lado Esquerdo 97 A 01 Original Usado","MLB101764","no","1","3","BRAND|MODEL|PART_NUMBER","missing_attribute|missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o modelo do veículo antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwctfct00ipvs4woh3k2cb4","ML-MLB3683756580","Paralama Esquerdo Ford Fusion 2010 A 2013","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctg4x00itvs4w0wee4ltc","ML-MLB3345023807","Paralama Gol G6 Lado Esquerdo Original Usado Com Detalhe","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctgwx00ixvs4w8o238m20","ML-MLB3715575688","Paralama Fiat Palio Bbb Lado Direito Original Usado ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcthp500j1vs4wh9jn12kq","ML-MLB3333771165","Sonda Lambda Pré Ford Ka 2014 Em Diante 0za713-d8","MLB192358","yes","3","0","","",""
"cmnwctihb00j5vs4w5hiikvrn","ML-MLB3333822839","Paralama Direito Saveiro Robust ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctj9a00j9vs4wghqsenlh","ML-MLB3340402693","Paralama Fiat Mobi Lado Esquerdo Original Usado ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctk1l00jdvs4wppsxg03u","ML-MLB3718358926","Paralama Hyundai Santa Fé 07/10 Lado Direito Original Usado","MLB101764","no","2","2","MODEL|PART_NUMBER","missing_attribute|missing_attribute","Preencha o modelo do veículo antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwctktt00jhvs4wd46l3mw8","ML-MLB3329453785","Paralama Ford Fusion Lado Esquerdo 2006 A 2009","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctllv00jlvs4wi1lf8dct","ML-MLB3329843771","Lanterna Traseira Uno Vivace Lado Direito Com Detalhe  Direito/passageiro","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctme100jpvs4wpx7ygb29","ML-MLB3292861389","Motor De Arranque Gol G6 9 Dentes ","MLB190976","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctn6y00jtvs4wdhgdbr6s","ML-MLB3328048217","Paralama Esquerdo Santa Fé 07/10 Usado Original","MLB101764","no","1","3","BRAND|MODEL|PART_NUMBER","missing_attribute|missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o modelo do veículo antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwctnz900jxvs4wz52kpn9j","ML-MLB3327816891","Paralama Fiat Mobi Lado Esquerdo Original Usado ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctow400k1vs4w8oeoc6u4","ML-MLB3325900881","Paralama Esquerdo Captiva 2008/2016 Usado Original ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctpo500k5vs4wqjqx5pkk","ML-MLB3499682248","Bico Injetor Fiat Novo Uno 1.4 Siena 1.4 55227802 Ipe017","MLB192566","yes","3","0","","",""
"cmnwctqg700k9vs4wqrqsle2y","ML-MLB3292810517","Polia Virabrequim Roda Fonica Palio Fire 1.4 55181230","MLB193934","yes","3","0","","",""
"cmnwctr8g00kdvs4wyw26s2w5","ML-MLB3325518585","Paralama Dianteiro Citroen C4 06/11lado Esquerdo Original","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu0pu00lpvs4wqdh7fg9f","ML-MLB3325768373","Paralama Esquerdo Livina 09/12 Usado Original ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu1i400ltvs4w8748lkqt","ML-MLB3294258325","Sonda Lambda Hyundai Kia 1.6 T Gdi 9025050040","MLB192358","yes","3","0","","",""
"cmnwcu2a700lxvs4w3xu5bns8","ML-MLB3380613825","Porta Traseira Direita Golf Sapão Sportline 99 A 2013 Usado","MLB101763","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwcu32c00m1vs4wvxyl2s8e","ML-MLB3829244346","Injetor Combustível Corsa 1.0 16 V 25319301","MLB192566","yes","3","0","","",""
"cmnwcu3uh00m5vs4we0syg1u3","ML-MLB3377441447","Porta Dianteira Direita Focus 2000 A 2008 Dianteira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcts0i00khvs4wznng6utl","ML-MLB3655418870","Farol Lado Esquerdo Toyota Hilux Sw4 Com Detalhe Esquerdo","MLB7863","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctssq00klvs4wijbp4uxx","ML-MLB3499611588","Bico Injetor Fiat Novo Uno 1.4 Siena 1.4 55227802 Ipe017","MLB192566","yes","3","0","","",""
"cmnwcttkx00kpvs4w3qmbkdyl","ML-MLB3325817745","Paralama Esquerdo Scenic 1996 2000 Usado Original ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctud300ktvs4wmhifb3iz","ML-MLB3328111151","Paralama Esquerdo Hb20 2012 A 2019 Usado Original","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctv5800kxvs4wyyp5x5pe","ML-MLB3499683444","Bico Injetor Fiat Novo Uno 1.4 Siena 1.4 55227802 Ipe017","MLB192566","yes","3","0","","",""
"cmnwctvxb00l1vs4wrkt8z7l0","ML-MLB3661639372","Paralama Esquerdo L200 Outdoor Usado Original ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctwph00l5vs4wjqxn1na6","ML-MLB3655661008","Paralama Esquerdo Kia Cerato 2009/2013 Usado Original","MLB101764","no","2","2","MODEL|PART_NUMBER","missing_attribute|missing_attribute","Preencha o modelo do veículo antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwctxhh00l9vs4wklj0imzh","ML-MLB3325869079","Paralama Esquerdo Vectra Usado Original ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcty9h00ldvs4wwrhaoucd","ML-MLB3325512755","Paralama Dianteiro Citroen C4 06/11lado Esquerdo Original","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctz1p00lhvs4wepd3v1vp","ML-MLB3665671850","Paralma Gol G5 Lado Esquerdo Original ","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwctztu00llvs4w160dml6b","ML-MLB3328126585","Paralama Captiva Esquerdo Usado Original 2008/2016","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu4me00m9vs4wil7synmw","ML-MLB3379651287","Paralama Palio/siena Bbb 2008/12 Direito Original Com Detalh","MLB101764","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu5ek00mdvs4wy5othynq","ML-MLB3810921612","Porta Traseira Esquerda C4 Pallas 2008/14 Traseira Esquerdo Prateado","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwfck560dapvs4wwmx8kwkj","29823","Mangueira Filtro De Ar Ford Ka 2014/2022","MLB193933","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu66q00mhvs4wsyp7pvbf","ML-MLB3376126941","Porta Dianteira Direita Punto Linea 2008 A 2018 Usado","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu6yt00mlvs4wkukz7wzh","ML-MLB3819776524","Sensor Map Palio Uno Punto Strada 1.0 1.4 0261230268 Usado","MLB192362","yes","3","0","","",""
"cmnwcuavn00n5vs4wx28lgzyv","ML-MLB3823127556","Montante Dianteiro Lado Esquerdo Ford Ka 1.0 3cc 2014/18","MLB277942","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu7qw00mpvs4w5yzs7ayl","ML-MLB3377566197","Porta Traseira Direita I30 2008 A 2013 Direita","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcu8j200mtvs4wkx34oigz","ML-MLB3829643130","Bobina Honda Fit City 1.4 1.5 16v Cm11116 Usada Original","MLB22668","yes","3","0","","",""
"cmnwcu9bb00mxvs4wdrzmhdw2","ML-MLB3377486069","Porta Dianteira Direita Bmw 528i 1995 Dianteira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcua3f00n1vs4w0favjqxi","ML-MLB3829584590","Flauta De Injeção Fremoont 2.4 16v Gasolina 04627355aa","MLB192359","no","2","1","BRAND","missing_attribute","Preencha a marca do produto antes de publicar."
"cmnwcubnl00n9vs4w90ud22sc","ML-MLB3819835750","Sensor Map Saveiro Fox Gol Polo Voyage Golf 0261230235","MLB192362","yes","3","0","","",""
"cmnwcucjl00ndvs4wf5p328ly","ML-MLB3384902649","Porta Traseira Direita Polo Hatch 2003 A 2013 Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcudbp00nhvs4wwmonqhcp","ML-MLB3377555483","Porta Dianteira Direita Golf Sapão Sportline 99 A 2013","MLB101763","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwfcn640db1vs4w79wzszet","29849","Dobradiça Braço Capô Lado Direito Citroen C3","MLB456671","no","1","2","PART_NUMBER|VEHICLE_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de veículo antes de publicar."
"cmnwfcnya0db5vs4w1v3axgb0","29941","Maçaneta Externa Dianteira Esquerda Volkswagen Polo/virtus Chumbo Dianteira","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcue3q00nlvs4wssu7s9kc","ML-MLB3821076322","Porta Traseira Direita Citroen C3 2006/12 Direita","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcuevv00npvs4wlaxils0j","ML-MLB3801516012","Porta Dianteira Direita Focus 2000 A 2007","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
