itemId,account,category,title,derivedSku,skuSource,price,stock,h,w,l,weightKg,dimSource,mlCategoryLocalId,existingProductId,action,error
"MLB5885594518","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Ford Ecosport 2005 5wk43445","Y-6442","SELLER_SKU","144","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5885653362","JOTABÊ AUTOPEÇAS","MLB115601","Botão Retrovisor Elétrico Honda Civic 2007 A 2011","Y-6473","SELLER_SKU","103","1","15","15","15","0.6","kw:SMALL","cmmwc497p07bevsakcm7dus33","","create-new",""
"MLB5893153690","JOTABÊ AUTOPEÇAS","MLB191083","Vela Aquecedora Ford Ka 1.5 4cc 2018","Y-6577","SELLER_SKU","68","1","15","15","15","0.6","fallback:SMALL","cmmwc404a073wvsakevj594ij","","create-new",""
"MLB5893227204","JOTABÊ AUTOPEÇAS","MLB2221","Buzina Caracol Peugeot 208 2014","Y-6589","SELLER_SKU","96","1","10","10","10","0.3","cat:MLB2221->TINY","cmmwbyyrk0324vsakomoh9hss","","create-new",""
"MLB4286408827","JOTABÊ AUTOPEÇAS","MLB191083","Vela Aquecedora Ford Ka 1.5 4cc 2018","Y-6576","SELLER_SKU","68","1","15","15","15","0.6","fallback:SMALL","cmmwc404a073wvsakevj594ij","","create-new",""
"MLB5892258510","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Mitsubishi L200 2009 A 2016","Y-6535","SELLER_SKU","63","1","15","15","15","0.6","fallback:SMALL","cmmwbyyrk0323vsaky9sgkwkl","","create-new",""
"MLB5893115690","JOTABÊ AUTOPEÇAS","MLB191083","Vela Aquecedora Ford Ka 1.5 4cc 2018","Y-6578","SELLER_SKU","68","1","15","15","15","0.6","fallback:SMALL","cmmwc404a073wvsakevj594ij","","create-new",""
"MLB5892824326","JOTABÊ AUTOPEÇAS","MLB191083","Vela Aquecedora Ford Ka 1.5 4cc 2018","Y-6579","SELLER_SKU","68","1","15","15","15","0.6","fallback:SMALL","cmmwc404a073wvsakevj594ij","","create-new",""
"MLB5896269296","JOTABÊ AUTOPEÇAS","MLB63712","Tampa Tampa Válvula Ford Fiesta 1.6 Zetec Rocam","Y-6645","SELLER_SKU","40","1","15","15","15","0.6","fallback:SMALL","cmmwc6dzb0926vsakssanhhbu","","create-new",""
"MLB4288478689","JOTABÊ AUTOPEÇAS","MLB47104","Virabrequim Ford Fiesta 1.6 2006","J-6631","SELLER_SKU","559","1","15","15","15","0.6","fallback:SMALL","cmmwbyyj1031uvsak6o5qvtaj","","create-new",""
"MLB4287759565","JOTABÊ AUTOPEÇAS","MLB193530","Mola Traseira Ford Fiesta Sedan 2006","Y-6617","SELLER_SKU","144","1","15","15","15","0.6","fallback:SMALL","cmmwc4enf07fovsakmvx7eopi","","create-new",""
"MLB4287681653","JOTABÊ AUTOPEÇAS","MLB63735","Coletor Escape Ford Fiesta 1.6 2006","Y-6616","SELLER_SKU","192","1","25","25","25","2","cat:MLB63735->MEDIUM","cmmwbyxn90314vsaktx6r9e1u","","create-new",""
"MLB4289678337","JOTABÊ AUTOPEÇAS","MLB432462","Porta Luvas Peugeot 208 2014","Y-6722","SELLER_SKU","127","1","30","50","80","12","kw:XLARGE","cmmwc4aml07civsakb636n8fg","","create-new",""
"MLB4289771629","JOTABÊ AUTOPEÇAS","MLB2235","Alavanca Marcha Fiat Palio Seina","J-6653","SELLER_SKU","359","1","15","15","15","0.6","fallback:SMALL","cmmwbyz25032avsakexopg0vb","","create-new",""
"MLB4289658243","JOTABÊ AUTOPEÇAS","MLB277569","Polia Bomba Dagua 1.6 Ecospo Ford Fiesta Ka 2000","J-6664","SELLER_SKU","68","1","15","15","15","0.6","fallback:SMALL","cmmwc6ejs092ovsakj8ua6oro","","create-new",""
"MLB4291932967","JOTABÊ AUTOPEÇAS","MLB458634","Acabamento Painel Lateral Direito Ford Fiesta 2006","J-6686","SELLER_SKU","56","1","15","15","15","0.6","fallback:SMALL","cmmwc3qq506wgvsakjrkokco7","","create-new",""
"MLB5908365566","JOTABÊ AUTOPEÇAS","MLB270295","Triângulo Sinalização Ford Fiesta 2006","Y-6768","SELLER_SKU","79","1","15","15","15","0.6","fallback:SMALL","cmmwbvtgv00ivvsakvxwdtmb6","","create-new",""
"MLB4293245387","JOTABÊ AUTOPEÇAS","MLB22714","Maçaneta Emblema Tampa Traseira Volkswagen Fox Gol 15 A 21","Y-6797","SELLER_SKU","112","1","30","80","100","18","kw:XXLARGE","cmmwbyyrk0323vsaky9sgkwkl","","create-new",""
"MLB5922168516","JOTABÊ AUTOPEÇAS","MLB456395","Quebra Sol Direito Chevrolet Corsa Classic","J-6754","SELLER_SKU","60","1","15","15","15","0.6","fallback:SMALL","cmmwbym8o02rxvsakyqzzgzxg","","create-new",""
"MLB4291716077","JOTABÊ AUTOPEÇAS","MLB2219","Tapete Borracha Porta Objeto Ford Fiesta 2004 A 2014","Y-6781","SELLER_SKU","47","1","30","50","80","12","kw:XLARGE","cmmwbyhlx02o4vsakkfklhqxk","","create-new",""
"MLB4293302185","JOTABÊ AUTOPEÇAS","MLB194169","Tampa Reservatório Agua Chevrolet Onix 2016","J-6705","SELLER_SKU","24","1","15","15","15","0.6","kw:SMALL","cmmwc6dz60924vsakcn8uk81l","","create-new",""
"MLB5914116326","JOTABÊ AUTOPEÇAS","MLB439679","Limitador Porta Dianteiro Esquerdo Vw Gol Voyage G5","3006802","SELLER_SKU","63","1","30","50","80","12","kw:XLARGE","cmmwc4a3i07c7vsak27887vly","","create-new",""
"MLB4297973941","JOTABÊ AUTOPEÇAS","MLB2221","Buzina Ford Fiesta 2006","Y-6818","SELLER_SKU","112","1","10","10","10","0.3","cat:MLB2221->TINY","cmmwbyyrk0324vsakomoh9hss","","create-new",""
"MLB4297883681","JOTABÊ AUTOPEÇAS","MLB63712","Tampa Válvula Chevrolet Corsa Classic 1.0 2006","J-6737","SELLER_SKU","192","1","15","15","15","0.6","fallback:SMALL","cmmwc6dzb0926vsakssanhhbu","","create-new",""
"MLB5929907986","JOTABÊ AUTOPEÇAS","MLB22664","Calota Central Volkswagen Golf 1999 ","Y-6874","SELLER_SKU","36","1","15","15","15","0.6","kw:SMALL","cmmwbyfvl02msvsakt1wne9c6","","create-new",""
"MLB5930060250","JOTABÊ AUTOPEÇAS","MLB22664","Calota Central Volkswagen Golf 1999 ","Y-6876","SELLER_SKU","36","1","15","15","15","0.6","kw:SMALL","cmmwbyfvl02msvsakt1wne9c6","","create-new",""
"MLB5929703192","JOTABÊ AUTOPEÇAS","MLB2221","Buzina Chevrolet Cruze 2020","Y-6871","SELLER_SKU","96","1","10","10","10","0.3","cat:MLB2221->TINY","cmmwbyyrk0324vsakomoh9hss","","create-new",""
"MLB5929489486","JOTABÊ AUTOPEÇAS","MLB456395","Quebra Sol Direito Chevrolet Corsa Classic 2006","J-6793","SELLER_SKU","47","1","15","15","15","0.6","fallback:SMALL","cmmwbym8o02rxvsakyqzzgzxg","","create-new",""
"MLB5929590994","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Dianteiro Chevrolet Corsa 2006","Y-6865","SELLER_SKU","31","1","15","15","15","0.6","fallback:SMALL","cmmwbyyrk0323vsaky9sgkwkl","","create-new",""
"MLB5929186704","JOTABÊ AUTOPEÇAS","MLB373466","Cabo Embreagem Chevrolet Corsa Clássic 1.0","J-6777","SELLER_SKU","80","1","15","15","15","0.6","fallback:SMALL","cmmwc4hsb07ievsakqz2i8t05","","create-new",""
"MLB4301480019","JOTABÊ AUTOPEÇAS","MLB193420","Caixa Direção Chevrolet Corsa Classic 2007","J-6774","SELLER_SKU","239","1","25","25","25","2","kw:MEDIUM","cmmwc4e4507f9vsakyqykydop","","create-new",""
"MLB4302030803","JOTABÊ AUTOPEÇAS","MLB456603","Alavanca Marcha Peugeot 208 2013","J-6780","SELLER_SKU","360","1","15","15","15","0.6","fallback:SMALL","cmmwc4nfm07mzvsaklmcbjb2i","","create-new",""
"MLB4302314605","JOTABÊ AUTOPEÇAS","MLB242158","Chave Ignição Chevrolet Corsa Classic","J-6788","SELLER_SKU","80","1","15","15","15","0.6","fallback:SMALL","cmmwbzepd03f0vsakmjw48mmu","","create-new",""
"MLB5933343402","JOTABÊ AUTOPEÇAS","MLB191705","Interruptor Pedal Peugeot 206","2006840","SELLER_SKU","31","1","10","10","10","0.3","kw:TINY","cmmwc3wxd071bvsak2pvkzzpw","","create-new",""
"MLB4305036735","JOTABÊ AUTOPEÇAS","MLB277952","Quebra Sol Esquerdo Peugeot 206","2006867","SELLER_SKU","56","1","15","15","15","0.6","fallback:SMALL","cmmwbyhyb02o9vsak02chi4o8","","create-new",""
"MLB4305149509","JOTABÊ AUTOPEÇAS","MLB63735","Coletor Escapamento Chevrolet Corsa Clássic 1.0","J-6874","SELLER_SKU","112","1","25","25","25","2","cat:MLB63735->MEDIUM","cmmwbyxn90314vsaktx6r9e1u","","create-new",""
"MLB4304176767","JOTABÊ AUTOPEÇAS","MLB22664","Calota Central Volkswagen Golf 1999 ","Y-6891","SELLER_SKU","36","1","15","15","15","0.6","kw:SMALL","cmmwbyfvl02msvsakt1wne9c6","","create-new",""
"MLB4304167807","JOTABÊ AUTOPEÇAS","MLB194742","Cabo Alavanca Marcha Volkswagen Voyage 1.6 2011","J-6833","SELLER_SKU","120","1","15","15","15","0.6","fallback:SMALL","cmmwc4igt07j5vsakuuc690j3","","create-new",""
"MLB4304064707","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Elétrico Traseiro Esquerdo G6 Vw Gol","2006824","SELLER_SKU","120","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB5944665596","JOTABÊ AUTOPEÇAS","MLB179794","Suporte Extintor Peugeot 206 2007","Y-7007","SELLER_SKU","60","1","15","15","15","0.6","fallback:SMALL","cmmwbvtf000ipvsaktpj0dsdo","","create-new",""
"MLB4311299625","JOTABÊ AUTOPEÇAS","MLB432462","Porta Luva Peugeot 206 2007","J-6941","SELLER_SKU","144","1","30","50","80","12","kw:XLARGE","cmmwc4aml07civsakb636n8fg","","create-new",""
"MLB4311373377","JOTABÊ AUTOPEÇAS","MLB22685","Cinzeiro Console Peugeot 206 2007","Y-7001","SELLER_SKU","39","1","15","15","15","0.6","fallback:SMALL","cmmwbyzfs032mvsak4umpl0ly","","create-new",""
"MLB5949780924","JOTABÊ AUTOPEÇAS","MLB194796","Ventoinha Defletor Radiador Fiat Palio Siena 2006 A 2012","Y-7066","SELLER_SKU","224","1","15","15","15","0.6","fallback:SMALL","cmmwbysvk02x9vsak6t014wa6","","create-new",""
"MLB4312760429","JOTABÊ AUTOPEÇAS","MLB116536","Suporte Compressor Ar 1.4 Cit Peugeot C3 206 207 ","J-7006","SELLER_SKU","100","1","25","25","25","2","kw:MEDIUM","cmmwc3t6806yevsaktbewzuyx","","create-new",""
"MLB5950489428","JOTABÊ AUTOPEÇAS","MLB2219","Tapete Borracha Porta Objetos Fiat Strada 2022","3007085","SELLER_SKU","60","1","10","10","50","0.8","kw:SMALL_LONG","cmmwbyhlx02o4vsakkfklhqxk","","create-new",""
"MLB4313230209","JOTABÊ AUTOPEÇAS","MLB194052","Engrenagem Virabrequim Peugeot 1.4 206","J-6964","SELLER_SKU","56","1","10","10","10","0.3","cat:MLB194052->TINY","cmmwc6f1u0931vsakdblutlk0","","create-new",""
"MLB5946509904","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Central Citroen 1.6 16v","2007007","SELLER_SKU","112","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5946358422","JOTABÊ AUTOPEÇAS","MLB191707","Sensor Abs Dianteiro Chevrolet Cruze 2017 A 2021","Y-7028","SELLER_SKU","96","1","10","10","10","0.3","kw:TINY","cmmwc3x0j071kvsak3oz21xt7","","create-new",""
"MLB5946523284","JOTABÊ AUTOPEÇAS","MLB271367","Módulo Central Fiat Strada 2020","J-7009","SELLER_SKU","719","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB4313256907","JOTABÊ AUTOPEÇAS","MLB194779","Amortecedor Porta Malas Peugeot 206 2007","Y-7035","SELLER_SKU","63","1","30","80","100","18","kw:XXLARGE","cmmwbyyhz031rvsakglzdwh7a","","create-new",""
"MLB5957372732","JOTABÊ AUTOPEÇAS","MLB47091","Bomba Água Peugeot 208 1.6","J-7049","SELLER_SKU","112","1","15","15","15","0.6","cat:MLB47091->SMALL","cmmwc43dp076mvsakrdrgny2a","","create-new",""
"MLB5958168738","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Dianteiro Direito Gm Corsa Classic 2012","3007146","SELLER_SKU","71","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB5957372524","JOTABÊ AUTOPEÇAS","MLB277922","Válvula Solenóide Peugeot 208 1.6 2014","Y-7121","SELLER_SKU","176","1","15","15","15","0.6","fallback:SMALL","cmmwbyyfl031qvsak0xkxy3oo","","create-new",""
"MLB5957039826","JOTABÊ AUTOPEÇAS","MLB192761","Sensor Detonação 1.6 Peugeot 208 2014","Y-7116","SELLER_SKU","71","1","10","10","10","0.3","kw:TINY","cmmwc42ap075pvsakogc9h7m6","","create-new",""
"MLB5957016370","JOTABÊ AUTOPEÇAS","MLB194052","Engrenagem Virabrequim Polia 1.6 Peugeot 208 2008 2022","J-7045","SELLER_SKU","112","1","10","10","10","0.3","cat:MLB194052->TINY","cmmwc6f1u0931vsakdblutlk0","","create-new",""
"MLB4319968555","JOTABÊ AUTOPEÇAS","MLB193936","Sensor Óleo Peugeot 208 1.6","J-7064","SELLER_SKU","56","1","10","10","10","0.3","kw:TINY","cmmwbyyig031svsakzgbf62tl","","create-new",""
"MLB4310700099","JOTABÊ AUTOPEÇAS","MLB47088","Cilindro Mestre Reservatório Freio Gm Vectra Gt","J-6909","SELLER_SKU","56","1","15","15","15","0.6","kw:SMALL","cmmwbyuvs02yuvsak09p68dk7","","create-new",""
"MLB5947549764","JOTABÊ AUTOPEÇAS","MLB194816","Semi Eixo Direito Peugeot 206 1.4 2007","J-6983","SELLER_SKU","160","1","15","15","15","0.6","fallback:SMALL","cmmwc4goc07hgvsakn5l79nbk","","create-new",""
"MLB5947802790","JOTABÊ AUTOPEÇAS","MLB116479","Máquina Vidro Dianteira Direita Fiat Palio 2007 A 2010","3007034","SELLER_SKU","112","1","25","25","25","2","cat:MLB116479->MEDIUM","cmmwc42v20768vsak62zvaa6h","","create-new",""
"MLB5947360398","JOTABÊ AUTOPEÇAS","MLB193151","Tensor Correia Alternador Peugeot 206 2007","J-6969","SELLER_SKU","80","1","25","25","25","2","kw:MEDIUM","cmmwc44yg077tvsak016yr2ip","","create-new",""
"MLB5947353326","JOTABÊ AUTOPEÇAS","MLB439544","Acendedor Cigarro Peugeot 206 2007","Y-7032","SELLER_SKU","39","1","15","15","15","0.6","fallback:SMALL","cmmwbyznm032vvsaku745cy97","","create-new",""
"MLB5947292718","JOTABÊ AUTOPEÇAS","MLB191705","Interruptor Pedal Freio Peugeot 206 2007","Y-7048","SELLER_SKU","55","1","10","10","10","0.3","kw:TINY","cmmwc3wxd071bvsak2pvkzzpw","","create-new",""
"MLB5947269406","JOTABÊ AUTOPEÇAS","MLB192761","Sensor Detonação Citroen Peugeot C3 206 207 307","J-6968","SELLER_SKU","60","1","10","10","10","0.3","kw:TINY","cmmwc42ap075pvsakogc9h7m6","","create-new",""
"MLB4311146243","JOTABÊ AUTOPEÇAS","MLB194816","Semi Eixo Esquerdo Peugeot 1.4 206","J-6945","SELLER_SKU","160","1","15","15","15","0.6","fallback:SMALL","cmmwc4goc07hgvsakn5l79nbk","","create-new",""
"MLB5965195652","JOTABÊ AUTOPEÇAS","MLB432462","Porta Luva Peugeot 206","J-7098","SELLER_SKU","120","1","30","50","80","12","kw:XLARGE","cmmwc4aml07civsakb636n8fg","","create-new",""
"MLB5965289640","JOTABÊ AUTOPEÇAS","MLB194431","Fechadura Porta Esquerda Fiat Uno 1998","3007190","SELLER_SKU","47","1","15","15","15","0.6","cat:MLB194431->SMALL","cmmwbyu8402y4vsak8eajhedp","","create-new",""
"MLB4319894055","JOTABÊ AUTOPEÇAS","MLB260671","Coletor Escape 1.6 Citroen Peugeot 208 2019","J-7057","SELLER_SKU","160","1","15","15","15","0.6","fallback:SMALL","cmmwc3o1p06u5vsak6hm8713b","","create-new",""
"MLB5965216902","JOTABÊ AUTOPEÇAS","MLB194052","Engrenagem Polia Virabrequim Fiat Mobi Palio Uno 1.0 2009","Y-7185","SELLER_SKU","68","1","10","10","10","0.3","cat:MLB194052->TINY","cmmwc6f1u0931vsakdblutlk0","","create-new",""
"MLB4325288151","JOTABÊ AUTOPEÇAS","MLB194796","Ventoinha Radiador Fiat Uno 2002","J-7028","SELLER_SKU","207","1","15","15","15","0.6","fallback:SMALL","cmmwbysvk02x9vsak6t014wa6","","create-new",""
"MLB4324986905","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Porta Traseira Direita Fiat Uno 2002","3007195","SELLER_SKU","39","1","30","50","80","12","kw:XLARGE","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB4324708843","JOTABÊ AUTOPEÇAS","MLB22735","Pisca Alerta Ford Del Rey 1985 A 1995","3007186","SELLER_SKU","96","1","15","15","15","0.6","fallback:SMALL","cmmwc416v074ivsakqbkvgguo","","create-new",""
"MLB4324982379","JOTABÊ AUTOPEÇAS","MLB2221","Buzina Caracol Fiat Uno 2002","Y-7192","SELLER_SKU","60","1","10","10","10","0.3","cat:MLB2221->TINY","cmmwbyyrk0324vsakomoh9hss","","create-new",""
"MLB4326933811","JOTABÊ AUTOPEÇAS","MLB191703","Hidrovacuo Servo Freio Gm Classic Corsa 2000","O3","SELLER_SKU","144","1","15","15","15","0.6","fallback:SMALL","cmmwbyw0f02zsvsakjjwula40","","create-new",""
"MLB5970129512","JOTABÊ AUTOPEÇAS","MLB373466","Cabo Embreagem Peugeot 206 1.4","O2","SELLER_SKU","80","1","15","15","15","0.6","fallback:SMALL","cmmwc4hsb07ievsakqz2i8t05","","create-new",""
"MLB4328812591","JOTABÊ AUTOPEÇAS","MLB260671","Coletor Escape 1.4 16v Citroen Peugeot C3 206 2008","O31","SELLER_SKU","224","1","15","15","15","0.6","fallback:SMALL","cmmwc3o1p06u5vsak6hm8713b","","create-new",""
"MLB5979872186","JOTABÊ AUTOPEÇAS","MLB193420","Caixa Direção Hidráulica Volkswagen Gol G5 G6 G7 2018","Y-2039","SELLER_SKU","680","1","25","25","25","2","kw:MEDIUM","cmmwc4e4507f9vsakyqykydop","","create-new",""
"MLB4332180505","JOTABÊ AUTOPEÇAS","MLB439262","Abs Dianteiro Esquerdo Chevrolet Onix 2014","90014","SELLER_SKU","60","1","15","15","15","0.6","fallback:SMALL","cmmwbyp2w02u3vsakxdmoha25","","create-new",""
"MLB4339302157","JOTABÊ AUTOPEÇAS","MLB437963","Eixo Traseiro Volkswagen Gol G4 2007","V45-26","SELLER_SKU","480","1","15","15","15","0.6","fallback:SMALL","cmmwbzbog03clvsakgbpimndn","","create-new",""
"MLB5982522882","JOTABÊ AUTOPEÇAS","MLB456316","Tampa Lateral Motor Bomba Fiat Mobi 2021 A 2022","R93","SELLER_SKU","359","1","15","15","15","0.6","fallback:SMALL","cmmwbz8kh039zvsakemyytep5","","create-new",""
"MLB4333875057","JOTABÊ AUTOPEÇAS","MLB271367","Modulo Bcm Conforto 1.6 Nissan Versa 2014","60084","SELLER_SKU","224","1","15","15","15","0.6","kw:SMALL","cmmwc1ov1058tvsakh5ukgzl4","","create-new",""
"MLB5995967440","JOTABÊ AUTOPEÇAS","MLB22709","Amortecedor Traseiro Volkswagen Gol G4 2007","V45-60","SELLER_SKU","128","1","10","10","50","0.8","cat:MLB22709->SMALL_LONG","cmmwbz13v033ovsaktgm32psb","","create-new",""
"MLB5996534304","JOTABÊ AUTOPEÇAS","MLB194796","Ventoinha Radiador Volkswagen Gol G4 2007","V45-64","SELLER_SKU","136","1","15","15","15","0.6","fallback:SMALL","cmmwbysvk02x9vsak6t014wa6","","create-new",""
"MLB4340663601","JOTABÊ AUTOPEÇAS","MLB458699","Moldura Interna Retrovisor Esquerda Vw Gol G4 2007 Preto","5004515","SELLER_SKU","36","1","15","15","15","0.6","kw:SMALL","cmmwc6j27096gvsakz44t55ji","","create-new",""
"MLB4340563781","JOTABÊ AUTOPEÇAS","MLB456395","Quebra Sol Direito Volkswagen Gol G4 2007","V45-31","SELLER_SKU","60","1","15","15","15","0.6","fallback:SMALL","cmmwbym8o02rxvsakyqzzgzxg","","create-new",""
"MLB6001106764","JOTABÊ AUTOPEÇAS","MLB191705","Interruptor Luz Freio Fiat Palio 2007","V45-106","SELLER_SKU","36","1","10","10","10","0.3","kw:TINY","cmmwc3wxd071bvsak2pvkzzpw","","create-new",""
"MLB6006115312","JOTABÊ AUTOPEÇAS","MLB194203","Módulo Airbag Ford Ecosport Fiesta 2002 A 2014","Y-7272","SELLER_SKU","143","1","15","15","15","0.6","kw:SMALL","cmmwbz0kd033ivsaknhbt5b2t","","create-new",""
"MLB4342482095","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Grade Dianteiro Volkswagen Gol G4 2007","V45-99","SELLER_SKU","28","1","15","15","15","0.6","fallback:SMALL","cmmwbyyrk0323vsaky9sgkwkl","","create-new",""
"MLB4343251021","JOTABÊ AUTOPEÇAS","MLB192761","Sensor Detonação Chevrolet Celta 1.0 8v 2003","Y-7231","SELLER_SKU","71","1","10","10","10","0.3","kw:TINY","cmmwc42ap075pvsakogc9h7m6","","create-new",""
"MLB4345241349","JOTABÊ AUTOPEÇAS","MLB193623","Batente Amortecedor Dianteiro Vw Gol 2014","Y-7261","SELLER_SKU","55","1","15","15","15","0.6","fallback:SMALL","cmmwbz13x033tvsak9ly91cjq","","create-new",""
"MLB6005558960","JOTABÊ AUTOPEÇAS","MLB193623","Batente Amortecedor Dianteiro Vw Gol 2014","Y-7258","SELLER_SKU","55","1","15","15","15","0.6","fallback:SMALL","cmmwbz13x033tvsak9ly91cjq","","create-new",""
"MLB4345021329","JOTABÊ AUTOPEÇAS","MLB2235","Alavanca Câmbio Chevrolet Celta 2003","Y-7250","SELLER_SKU","192","1","15","15","15","0.6","fallback:SMALL","cmmwbyz25032avsakexopg0vb","","create-new",""
"MLB6010925376","JOTABÊ AUTOPEÇAS","MLB22685","Cinzeiro Porta Traseira Direita Fiat Palio 2001","Y-7300","SELLER_SKU","36","1","30","50","80","12","kw:XLARGE","cmmwbyzfs032mvsak4umpl0ly","","create-new",""
"MLB4344888837","JOTABÊ AUTOPEÇAS","MLB191703","Hidrovacuo Servo Freio Chevrolet Celta 1.0 8v 2003","Y-7241","SELLER_SKU","272","1","15","15","15","0.6","fallback:SMALL","cmmwbyw0f02zsvsakjjwula40","","create-new",""
"MLB4347490557","JOTABÊ AUTOPEÇAS","MLB459178","Chicote Porta Traseira Direita Honda City 2012","3007302","SELLER_SKU","96","1","30","50","80","12","kw:XLARGE","cmmwc6a3k08yqvsak2689hq0o","","create-new",""
"MLB4349792121","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Elétrico Traseiro Esquerdo Vw Gol 2008 A 2012","3007330","SELLER_SKU","104","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB4347975563","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Elétrico Traseiro Esquerdo Vw Fox 2015","3007315","SELLER_SKU","104","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB4349779001","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Traseira Esquerda Volkswagen Gol 2008 A 2014","3007327","SELLER_SKU","96","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB6020404806","JOTABÊ AUTOPEÇAS","MLB440299","Sensor Alarme Volvo V40 2013","3007289","SELLER_SKU","144","1","10","10","10","0.3","kw:TINY","cmmwbzgyt03gvvsak4idp725i","","create-new",""
"MLB4349216743","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Manual Traseira Esquerda Vw Gol 2008 A 2012","3007317","SELLER_SKU","96","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB6019507762","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Traseira Direita Gm Onix 2016","3007343","SELLER_SKU","96","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB4352941691","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Dianteiro Direito Gm Onix 2016 A 2019","3007369","SELLER_SKU","112","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB4353005419","JOTABÊ AUTOPEÇAS","MLB458620","Fechadura Manual Traseira Direita Vw Gol G5 G6 2008 A 2016","3007363","SELLER_SKU","112","1","15","15","15","0.6","kw:SMALL","cmmwc3q6p06vzvsak7hl45mc3","","create-new",""
"MLB4353325647","JOTABÊ AUTOPEÇAS","MLB22685","Cinzeiro Volvo V40 2013","Y-7372","SELLER_SKU","74.56","1","15","15","15","0.6","fallback:SMALL","cmmwbyzfs032mvsak4umpl0ly","","create-new",""
"MLB6026590060","JOTABÊ AUTOPEÇAS","MLB456627","Puxador Interno Dianteiro Esquerdo Gm Corsa 1994 A 2012","Y-7433","SELLER_SKU","71","1","15","15","15","0.6","kw:SMALL","cmmwc4oa507nsvsakqid72dc6","","create-new",""
"MLB4352700307","JOTABÊ AUTOPEÇAS","MLB194431","Fechadura Elétrica Dianteiro Esquerdo Gm Onix 2016","3007342","SELLER_SKU","112","1","15","15","15","0.6","cat:MLB194431->SMALL","cmmwbyu8402y4vsak8eajhedp","","create-new",""
"MLB4355668801","JOTABÊ AUTOPEÇAS","MLB193389","Tucho Cabeçote - Chevrolet Celta Corsa Prisma 1.4","Gs23","SELLER_SKU","52","1","15","15","15","0.6","fallback:SMALL","cmmwc6dj5091uvsakf6b6v478","","create-new",""
